,Age,Height,Market_Value,Months_left,Sub_app,Mins,Goals,Assists,PS%,MotM,Rating,CrAss,CorAss,ThrbAss,FreAss,OthAss,BlkSh,BlkCr,BlkPs,YelC,RedC,TotClr,Fouled,Fouls,SYBGs,PAGs,OOBGs,TotInt,COF,UnTch,Dispo,SYBSh,Card,League_EPL,League_Laliga,League_Ligue1,League_SerieA,Foot_left,Foot_right,Position_Group_Tiền vệ,Position_Group_Tiền đạo,Continent_Grouped_Europe,Continent_Grouped_Other,Club_Group_Lower Tier,Club_Group_Mid-High Tier,Club_Group_Mid-Tier,Club_Group_Top Tier,Club_Group_Upper Tier
365,32.0,183.0,8.0,1.0,1.0,2257.0,3.0,1.0,82.4,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.1,0.0,0.6,0.2,1.6,0.0,0.1,0.0,0.3,0.3,1.1,1.1,0.0,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
366,21.0,186.0,35.0,49.0,0.0,504.0,0.0,0.0,91.3,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.2,0.2,0.0,4.7,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
367,36.0,172.0,0.9,1.0,9.0,357.0,0.0,2.0,85.5,0.0,6.22,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.3,0.0,0.4,0.6,0.6,0.0,0.0,0.0,0.4,0.0,0.7,0.4,0.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
368,33.0,174.0,1.0,13.0,5.0,1244.0,0.0,0.0,77.5,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.3,0.0,1.7,0.5,0.7,0.0,0.0,0.0,0.7,0.0,0.5,0.3,0.0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
369,30.0,190.0,12.0,13.0,3.0,618.0,0.0,0.0,86.0,0.0,6.61,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.0,0.0,2.5,0.2,0.5,0.0,0.0,0.0,1.3,0.1,0.3,0.1,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
370,21.0,182.0,35.0,49.0,4.0,1128.0,0.0,1.0,79.5,0.0,6.63,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.5,0.1,0.0,1.3,1.2,0.6,0.0,0.0,0.0,0.9,0.0,0.8,0.7,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
371,29.0,178.0,10.0,1.0,14.0,1515.0,2.0,5.0,81.1,1.0,6.64,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.1,1.0,0.7,0.0,0.1,0.0,0.0,0.0,1.0,0.6,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
372,23.0,181.0,12.0,1.0,2.0,143.0,0.0,0.0,76.5,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
373,20.0,180.0,45.0,37.0,11.0,1875.0,5.0,1.0,83.6,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.3,1.2,0.3,0.0,0.1,0.0,0.3,0.3,1.6,1.3,0.1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
374,28.0,183.0,25.0,37.0,2.0,2568.0,8.0,5.0,79.5,6.0,6.98,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.8,0.5,0.5,0.0,0.2,0.1,0.3,0.1,1.6,1.2,0.1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
375,35.0,193.0,0.5,13.0,0.0,450.0,0.0,0.0,69.8,0.0,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
376,28.0,191.0,1.2,37.0,0.0,720.0,0.0,0.0,64.3,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
377,21.0,178.0,20.0,37.0,10.0,563.0,0.0,0.0,86.2,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.7,0.1,0.0,0.4,1.5,0.5,0.0,0.0,0.0,0.6,0.0,1.3,0.5,0.0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
378,25.0,192.0,100.0,37.0,0.0,2351.0,21.0,6.0,75.2,5.0,7.44,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.5,0.0,0.0,0.5,0.4,0.8,0.3,0.3,0.1,0.1,0.7,2.0,1.7,0.3,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
379,26.0,176.0,90.0,37.0,3.0,2390.0,4.0,4.0,87.0,0.0,7.06,0.0,0.0,0.0,0.0,0.1,0.2,0.0,1.7,0.2,0.0,0.8,1.2,1.9,0.0,0.1,0.0,0.6,0.1,0.8,0.6,0.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
380,32.0,195.0,10.0,25.0,1.0,1810.0,0.0,0.0,66.1,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
381,27.0,198.0,10.0,25.0,0.0,90.0,0.0,0.0,49.1,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
382,22.0,173.0,40.0,61.0,5.0,1595.0,6.0,6.0,85.2,3.0,7.16,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.5,0.1,0.0,0.6,1.0,0.9,0.0,0.3,0.0,0.5,0.4,1.6,1.5,0.0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
383,23.0,195.0,55.0,49.0,4.0,1262.0,2.0,0.0,88.7,1.0,6.64,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.4,0.2,0.0,1.5,1.2,1.4,0.1,0.0,0.0,1.2,0.0,0.5,0.4,0.3,4,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
384,29.0,178.0,20.0,13.0,8.0,1754.0,2.0,4.0,77.7,0.0,6.59,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.4,0.3,0.0,0.4,0.8,0.8,0.1,0.0,0.0,0.3,0.0,0.7,0.7,0.1,8,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
385,23.0,176.0,25.0,49.0,2.0,2009.0,0.0,0.0,92.8,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.2,0.2,0.0,0.9,1.1,1.2,0.0,0.0,0.0,1.0,0.0,0.9,0.5,0.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
386,29.0,190.0,32.0,37.0,0.0,2790.0,0.0,0.0,70.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
387,22.0,178.0,35.0,37.0,7.0,2016.0,6.0,8.0,78.0,1.0,6.78,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.3,0.0,0.0,0.6,1.0,0.2,0.0,0.2,0.0,0.2,0.4,2.0,1.1,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
388,25.0,185.0,35.0,49.0,0.0,2740.0,8.0,4.0,77.3,3.0,7.22,0.0,0.0,0.0,0.0,0.1,0.2,0.2,1.5,0.3,0.0,0.7,1.1,2.0,0.1,0.2,0.0,0.2,0.5,2.4,2.1,0.2,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
389,27.0,183.0,35.0,37.0,1.0,2808.0,0.0,10.0,80.5,4.0,7.09,0.1,0.0,0.0,0.0,0.2,0.2,0.3,0.9,0.3,0.0,3.3,0.5,0.9,0.0,0.0,0.0,1.7,0.2,1.3,0.5,0.0,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
390,22.0,190.0,15.0,73.0,0.0,360.0,0.0,0.0,77.5,0.0,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
391,19.0,187.0,35.0,61.0,9.0,1340.0,0.0,0.0,90.5,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,0.0,0.0,1.6,0.5,0.4,0.0,0.0,0.0,0.4,0.0,0.3,0.4,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
392,26.0,198.0,6.0,37.0,0.0,1620.0,0.0,0.0,68.2,2.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
393,23.0,191.0,13.0,0.0,6.0,268.0,0.0,0.0,80.3,0.0,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.3,1.2,1.3,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
394,23.0,190.0,12.0,13.0,2.0,329.0,0.0,0.0,90.6,0.0,6.26,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.3,0.5,0.8,0.0,0.0,0.0,1.3,0.0,0.3,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
395,39.0,175.0,0.5,1.0,10.0,1586.0,1.0,3.0,72.7,1.0,6.55,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.2,0.0,1.9,0.6,0.9,0.0,0.0,0.0,0.8,0.0,0.3,0.0,0.0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396,27.0,191.0,25.0,1.0,1.0,459.0,0.0,0.0,89.3,0.0,6.69,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.3,0.0,3.0,0.3,0.3,0.0,0.0,0.0,0.8,0.3,0.5,0.3,0.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
397,27.0,185.0,5.0,1.0,1.0,1361.0,0.0,1.0,85.8,0.0,6.29,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.4,0.2,0.1,2.7,0.6,0.7,0.0,0.0,0.0,1.2,0.0,0.6,0.1,0.0,5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
398,18.0,189.0,1.5,49.0,1.0,96.0,0.0,0.0,81.6,0.0,6.98,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2.5,1.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
399,22.0,194.0,25.0,37.0,0.0,2700.0,0.0,1.0,76.5,1.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
400,28.0,180.0,18.0,0.0,6.0,136.0,0.0,0.0,64.9,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.2,0.0,1.3,0.3,0.3,0.0,0.0,0.0,0.7,0.3,0.3,0.3,0.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
401,31.0,181.0,8.0,1.0,1.0,901.0,0.0,0.0,90.6,0.0,6.78,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.6,0.3,0.0,4.7,0.3,1.0,0.0,0.0,0.0,0.9,0.0,0.4,0.0,0.0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
402,27.0,184.0,8.0,1.0,0.0,110.0,0.0,0.0,83.3,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
403,25.0,184.0,9.0,37.0,8.0,1217.0,1.0,2.0,76.9,1.0,6.43,0.0,0.0,0.1,0.0,0.1,0.3,0.1,0.8,0.2,0.0,2.5,0.3,1.2,0.1,0.0,0.0,0.6,0.1,1.1,0.8,0.2,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
404,35.0,180.0,0.9,1.0,5.0,181.0,0.0,0.0,77.6,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
405,27.0,186.0,50.0,37.0,4.0,764.0,0.0,1.0,85.1,0.0,6.56,0.0,0.0,0.0,0.0,0.1,0.5,0.3,0.1,0.2,0.0,2.1,0.3,0.7,0.0,0.0,0.0,1.0,0.1,0.6,0.3,0.1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
406,24.0,194.0,25.0,61.0,2.0,334.0,0.0,0.0,90.1,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.4,0.4,1.2,0.0,0.0,0.0,1.2,0.0,0.2,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
407,30.0,173.0,45.0,13.0,4.0,2128.0,2.0,4.0,88.9,0.0,6.79,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.7,0.2,0.0,0.8,0.9,0.8,0.0,0.0,0.0,0.7,0.1,0.7,1.1,0.1,6,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
408,33.0,190.0,11.0,25.0,0.0,2880.0,0.0,1.0,78.8,3.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
409,27.0,194.0,20.0,25.0,14.0,1095.0,6.0,0.0,57.8,1.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.7,0.7,1.2,0.0,0.2,0.0,0.1,0.5,2.0,1.2,0.2,2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
410,20.0,180.0,30.0,37.0,5.0,1758.0,2.0,2.0,80.1,1.0,6.48,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.1,0.0,0.2,0.3,0.9,0.0,0.0,0.0,0.2,0.0,1.2,1.1,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
411,32.0,170.0,4.0,25.0,14.0,637.0,1.0,2.0,75.4,0.0,6.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.5,0.4,0.0,2,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
412,25.0,184.0,38.0,25.0,6.0,1201.0,0.0,0.0,89.2,2.0,6.59,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.5,0.1,0.0,2.0,1.2,1.0,0.0,0.0,0.0,0.7,0.0,0.4,0.5,0.0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
413,23.0,183.0,6.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
414,26.0,188.0,14.0,13.0,4.0,1819.0,0.0,0.0,87.5,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.3,0.0,0.9,0.7,0.8,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.0,8,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
415,20.0,178.0,25.0,37.0,10.0,494.0,0.0,1.0,77.2,0.0,6.22,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.6,0.4,0.0,0.0,0.0,0.1,0.1,0.5,1.3,0.1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
416,26.0,188.0,0.6,49.0,0.0,90.0,0.0,0.0,66.7,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
417,23.0,186.0,50.0,37.0,7.0,1975.0,11.0,3.0,77.4,2.0,6.89,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.2,0.0,0.3,0.8,0.9,0.2,0.2,0.0,0.1,0.3,0.8,0.6,0.4,5,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
418,30.0,179.0,55.0,25.0,0.0,2642.0,8.0,9.0,80.5,4.0,7.23,0.1,0.1,0.1,0.0,0.1,0.1,0.2,0.8,0.1,0.1,0.9,1.2,0.8,0.0,0.1,0.2,0.8,0.1,1.1,1.2,0.0,6,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
419,27.0,182.0,80.0,37.0,0.0,2746.0,4.0,6.0,83.1,0.0,7.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.7,0.2,0.0,1.0,3.0,1.5,0.1,0.1,0.0,0.8,0.1,1.5,2.3,0.2,5,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
420,25.0,171.0,50.0,13.0,0.0,2877.0,16.0,5.0,74.7,4.0,7.27,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.6,0.1,0.0,1.2,1.1,0.7,0.0,0.4,0.1,0.4,0.3,2.7,1.2,0.1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
421,23.0,178.0,150.0,25.0,3.0,1372.0,6.0,10.0,84.3,6.0,7.59,0.3,0.2,0.1,0.0,0.2,0.0,0.1,0.9,0.2,0.0,0.3,1.8,0.7,0.1,0.3,0.0,0.1,0.2,1.4,1.9,0.2,3,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
422,18.0,173.0,1.0,49.0,2.0,11.0,0.0,0.0,75.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
423,23.0,191.0,12.0,49.0,6.0,1125.0,1.0,0.0,86.6,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.6,0.2,0.0,4.2,0.5,0.9,0.1,0.0,0.0,0.8,0.0,0.6,0.1,0.1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
424,24.0,178.0,24.0,13.0,3.0,2087.0,5.0,2.0,89.0,1.0,6.95,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.4,0.7,0.4,0.0,0.0,0.1,0.5,0.3,1.6,0.9,0.0,2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
425,33.0,180.0,11.0,1.0,11.0,230.0,0.0,0.0,70.6,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
426,25.0,185.0,25.0,25.0,1.0,2624.0,1.0,0.0,89.8,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.7,0.2,0.0,3.0,1.0,0.7,0.0,0.0,0.0,0.5,0.1,0.9,0.2,0.1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
427,23.0,175.0,14.0,37.0,16.0,1312.0,2.0,0.0,82.6,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.4,0.5,0.0,0.0,0.0,0.1,0.2,1.1,0.8,0.1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
428,29.0,194.0,2.5,1.0,1.0,1215.0,0.0,1.0,81.1,0.0,6.65,0.0,0.0,0.0,0.0,0.1,0.9,0.1,0.3,0.0,0.0,6.7,0.3,0.2,0.0,0.0,0.0,0.8,0.1,0.1,0.0,0.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
429,26.0,188.0,22.0,13.0,0.0,900.0,0.0,0.0,72.1,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
430,22.0,176.0,14.0,1.0,5.0,432.0,1.0,1.0,79.2,0.0,6.74,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.3,0.0,0.7,0.7,1.0,0.0,0.1,0.0,0.3,0.1,1.0,0.9,0.1,3,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
431,21.0,179.0,35.0,37.0,3.0,2158.0,2.0,1.0,87.7,1.0,6.89,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.1,0.2,0.0,1.0,1.5,1.3,0.0,0.0,0.0,1.4,0.0,1.2,1.1,0.0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
432,21.0,169.0,8.0,1.0,8.0,233.0,0.0,0.0,69.7,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.8,0.4,0.0,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
433,28.0,180.0,20.0,1.0,14.0,1259.0,1.0,1.0,88.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.2,0.0,0.6,0.6,0.9,0.0,0.0,0.0,0.3,0.0,0.4,0.5,0.0,5,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
434,30.0,190.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
435,33.0,185.0,12.0,13.0,6.0,1274.0,1.0,0.0,80.3,2.0,6.83,0.0,0.0,0.0,0.0,0.0,0.5,0.1,1.1,0.1,0.0,2.0,0.9,0.7,0.0,0.0,0.0,0.6,0.1,0.5,0.5,0.1,3,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
436,21.0,187.0,15.0,49.0,0.0,90.0,0.0,0.0,85.4,0.0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
437,31.0,183.0,2.8,13.0,5.0,263.0,0.0,0.0,92.5,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.1,0.0,3.0,0.3,0.3,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
438,25.0,180.0,30.0,49.0,9.0,447.0,0.0,0.0,85.7,0.0,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.8,0.5,0.5,0.0,0.0,0.0,0.8,0.0,0.3,0.5,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
439,27.0,181.0,8.0,37.0,2.0,240.0,0.0,0.0,79.5,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,1.4,0.4,0.0,0.0,0.0,0.2,0.2,0.8,0.4,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
440,25.0,188.0,12.0,25.0,2.0,1519.0,1.0,0.0,81.9,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.9,0.1,0.0,4.6,0.2,0.5,0.1,0.0,0.0,0.5,0.1,0.3,0.3,0.1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
441,33.0,191.0,10.0,25.0,1.0,2452.0,18.0,3.0,67.2,2.0,7.02,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.6,0.7,0.7,0.1,0.4,0.0,0.1,0.7,2.1,0.7,0.3,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
442,33.0,182.0,6.0,1.0,8.0,904.0,0.0,1.0,86.4,0.0,6.43,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.2,0.0,0.3,0.1,0.4,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0,3,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
443,31.0,187.0,12.0,25.0,0.0,2291.0,4.0,2.0,83.0,1.0,6.91,0.0,0.0,0.0,0.0,0.1,0.6,0.0,1.0,0.2,0.0,2.0,0.9,1.3,0.0,0.1,0.0,1.4,0.0,1.0,0.6,0.1,7,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
444,29.0,195.0,1.5,13.0,0.0,540.0,0.0,0.0,62.8,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
445,27.0,177.0,45.0,49.0,18.0,912.0,3.0,2.0,90.6,1.0,6.41,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.0,0.3,0.4,0.6,0.0,0.0,0.0,0.3,0.1,0.7,0.6,0.2,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
446,25.0,193.0,70.0,37.0,12.0,1502.0,8.0,3.0,84.3,2.0,6.82,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,0.1,0.0,0.4,0.7,0.6,0.1,0.1,0.1,0.3,0.2,1.2,0.6,0.2,4,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
447,22.0,185.0,130.0,97.0,1.0,2659.0,14.0,8.0,82.9,5.0,7.37,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.5,1.7,0.4,0.0,0.3,0.1,0.2,0.2,1.8,1.0,0.1,6,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
448,21.0,181.0,25.0,25.0,11.0,456.0,0.0,1.0,85.0,0.0,6.35,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.2,0.1,0.0,1.1,0.5,0.5,0.0,0.0,0.0,0.2,0.0,0.6,0.1,0.1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
